group_field,held_out_group,train_groups,n_train,n_test,method,k,accuracy,macro_recall,macro_f1,class_0_support,class_0_recall,class_0_f1,class_1_support,class_1_recall,class_1_f1,class_2_support,class_2_recall,class_2_f1,class_3_support,class_3_recall,class_3_f1,class_4_support,class_4_recall,class_4_f1
split_group,C02_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12803,141,nearest_class_prototype,,0.03546099290780142,0.2,0.013698630136986304,5,1.0,0.06849315068493152,5,0.0,0.0,7,0.0,0.0,8,0.0,0.0,116,0.0,0.0
split_group,C02_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12803,141,balanced_logistic_regression,,0.03546099290780142,0.2,0.013793103448275858,5,0.0,0.0,5,1.0,0.0689655172413793,7,0.0,0.0,8,0.0,0.0,116,0.0,0.0
split_group,C03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",11422,1522,knn_cosine_k10,10,0.6872536136662286,0.2158948743215236,0.20850653098973218,105,0.047619047619047616,0.06896551724137931,69,0.08695652173913043,0.06557377049180328,91,0.01098901098901099,0.021505376344086023,109,0.03669724770642202,0.055172413793103454,1148,0.8972125435540069,0.8313155770782888
split_group,C03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",11422,1522,nearest_class_prototype,,0.41984231274638634,0.2719024700997129,0.1830365479107734,105,0.0,0.0,69,0.7681159420289855,0.12911084043848964,91,0.08791208791208792,0.13333333333333333,109,0.0,0.0,1148,0.5034843205574913,0.652738565782044
split_group,C03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",11422,1522,balanced_logistic_regression,,0.39750328515111694,0.25932656853493147,0.1993566001785448,105,0.14285714285714285,0.06772009029345372,69,0.5217391304347826,0.22857142857142854,91,0.0,0.0,109,0.1651376146788991,0.07468879668049792,1148,0.46689895470383275,0.6258026853473438
split_group,C03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12829,115,knn_cosine_k10,10,0.7739130434782608,0.19777777777777777,0.17450980392156862,5,0.0,0.0,5,0.0,0.0,7,0.0,0.0,8,0.0,0.0,90,0.9888888888888889,0.8725490196078431
split_group,C03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12829,115,nearest_class_prototype,,0.043478260869565216,0.2,0.016806722689075633,5,1.0,0.08403361344537816,5,0.0,0.0,7,0.0,0.0,8,0.0,0.0,90,0.0,0.0
split_group,C03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12829,115,balanced_logistic_regression,,0.043478260869565216,0.2,0.016666666666666666,5,0.0,0.0,5,1.0,0.08333333333333333,7,0.0,0.0,8,0.0,0.0,90,0.0,0.0
split_group,W01_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10811,2133,knn_cosine_k10,10,0.7083919362400375,0.25044798641230026,0.2611633816810451,106,0.05660377358490566,0.09836065573770493,97,0.24742268041237114,0.3380281690140845,157,0.0,0.0,165,0.030303030303030304,0.03787878787878789,1608,0.917910447761194,0.831549295774648
split_group,W01_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10811,2133,nearest_class_prototype,,0.6722925457102672,0.3553645534293242,0.3049232496282186,106,0.330188679245283,0.30434782608695654,97,0.5360824742268041,0.27083333333333337,157,0.044585987261146494,0.0673076923076923,165,0.03636363636363636,0.05714285714285715,1608,0.8296019900497512,0.8249845392702535
split_group,W01_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10811,2133,balanced_logistic_regression,,0.4641350210970464,0.35420420414943066,0.3242175624685454,106,0.1509433962264151,0.22222222222222224,97,0.4948453608247423,0.46376811594202905,157,0.3375796178343949,0.14866760168302945,165,0.2727272727272727,0.14754098360655735,1608,0.5149253731343284,0.6388888888888888
split_group,W01_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,knn_cosine_k10,10,0.7902097902097902,0.2,0.1765625,5,0.0,0.0,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,113,1.0,0.8828125
split_group,W01_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,nearest_class_prototype,,0.03496503496503497,0.2,0.013513513513513514,5,1.0,0.06756756756756757,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,113,0.0,0.0
split_group,W01_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,balanced_logistic_regression,,0.03496503496503497,0.2,0.013513513513513514,5,0.0,0.0,5,1.0,0.06756756756756757,10,0.0,0.0,10,0.0,0.0,113,0.0,0.0
split_group,W01_ESPI_90db-PseudoNoisy_MATCH_v25,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,knn_cosine_k10,10,0.7832167832167832,0.19823008849557522,0.1756862745098039,5,0.0,0.0,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,113,0.9911504424778761,0.8784313725490195
split_group,W01_ESPI_90db-PseudoNoisy_MATCH_v25,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,nearest_class_prototype,,0.03496503496503497,0.2,0.013513513513513514,5,1.0,0.06756756756756757,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,113,0.0,0.0
split_group,W01_ESPI_90db-PseudoNoisy_MATCH_v25,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",12801,143,balanced_logistic_regression,,0.03496503496503497,0.2,0.013513513513513514,5,0.0,0.0,5,1.0,0.06756756756756757,10,0.0,0.0,10,0.0,0.0,113,0.0,0.0
split_group,W02_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10723,2221,knn_cosine_k10,10,0.7874831157136425,0.2625304968336509,0.27215927680234486,69,0.043478260869565216,0.06666666666666667,108,0.25925925925925924,0.35000000000000003,132,0.007575757575757576,0.013986013986013988,159,0.025157232704402517,0.04624277456647399,1753,0.9771819737592699,0.8839009287925697
split_group,W02_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10723,2221,nearest_class_prototype,,0.7235479513732553,0.2808063428734333,0.23119026659410696,69,0.4492753623188406,0.1901840490797546,108,0.009259259259259259,0.011494252873563216,132,0.007575757575757576,0.014814814814814815,159,0.0440251572327044,0.07179487179487179,1753,0.8938961779806047,0.8676633444075305
split_group,W02_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db-Averaged,W03_ESPI_90db,W03_ESPI_90db-Averaged",10723,2221,balanced_logistic_regression,,0.6722197208464655,0.32894874748633474,0.3271381677829447,69,0.21739130434782608,0.1807228915662651,108,0.14814814814814814,0.2191780821917808,132,0.19696969696969696,0.11353711790393012,159,0.2893081761006289,0.2948717948717949,1753,0.7929264118653736,0.8273809523809523
split_group,W02_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W03_ESPI_90db,W03_ESPI_90db-Averaged",12795,149,knn_cosine_k10,10,0.7986577181208053,0.2,0.17894736842105263,5,0.0,0.0,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,119,1.0,0.8947368421052632
split_group,W02_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W03_ESPI_90db,W03_ESPI_90db-Averaged",12795,149,nearest_class_prototype,,0.03355704697986577,0.2,0.013157894736842108,5,1.0,0.06578947368421054,5,0.0,0.0,10,0.0,0.0,10,0.0,0.0,119,0.0,0.0
split_group,W02_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W03_ESPI_90db,W03_ESPI_90db-Averaged",12795,149,balanced_logistic_regression,,0.03355704697986577,0.2,0.012987012987012986,5,0.0,0.0,5,1.0,0.06493506493506493,10,0.0,0.0,10,0.0,0.0,119,0.0,0.0
split_group,W03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db-Averaged",11575,1369,knn_cosine_k10,10,0.7078159240321402,0.30907104367767346,0.3330216302184502,85,0.18823529411764706,0.25396825396825395,88,0.23863636363636365,0.24277456647398843,115,0.034782608695652174,0.05128205128205129,59,0.1864406779661017,0.28571428571428575,1022,0.8972602739726028,0.8313689936536718
split_group,W03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db-Averaged",11575,1369,nearest_class_prototype,,0.4784514243973703,0.35828301236001014,0.26890215508967136,85,0.7176470588235294,0.35672514619883045,88,0.375,0.16019417475728154,115,0.06086956521739131,0.09333333333333335,59,0.1016949152542373,0.08955223880597014,1022,0.5362035225048923,0.6447058823529411
split_group,W03_ESPI_90db,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db-Averaged",11575,1369,balanced_logistic_regression,,0.32140248356464574,0.3955741018553831,0.26383697579381055,85,0.2,0.20858895705521474,88,0.5681818181818182,0.29585798816568043,115,0.5739130434782609,0.19939577039274928,59,0.3559322033898305,0.19444444444444442,1022,0.27984344422700586,0.42089771891096395
split_group,W03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db",12847,97,knn_cosine_k10,10,0.7628865979381443,0.2,0.17309941520467836,5,0.0,0.0,5,0.0,0.0,8,0.0,0.0,5,0.0,0.0,74,1.0,0.8654970760233918
split_group,W03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db",12847,97,nearest_class_prototype,,0.05154639175257732,0.2,0.019607843137254898,5,0.0,0.0,5,1.0,0.0980392156862745,8,0.0,0.0,5,0.0,0.0,74,0.0,0.0
split_group,W03_ESPI_90db-Averaged,"C01_ESPI_90db,C01_ESPI_90db-Averaged,C02_ESPI_90db,C02_ESPI_90db-Averaged,C03_ESPI_90db,C03_ESPI_90db-Averaged,W01_ESPI_90db,W01_ESPI_90db-Averaged,W01_ESPI_90db-PseudoNoisy_MATCH_v25,W02_ESPI_90db,W02_ESPI_90db-Averaged,W03_ESPI_90db",12847,97,balanced_logistic_regression,,0.05154639175257732,0.2,0.019607843137254898,5,0.0,0.0,5,1.0,0.0980392156862745,8,0.0,0.0,5,0.0,0.0,74,0.0,0.0
